2.42857142857143,1.42857142857143
-2,1.28571428571429
-2.14285714285714,-3.71428571428571
-3.28571428571429,0.428571428571429
-1,1.28571428571429
-0.857142857142857,-0.428571428571429
-0.857142857142857,-0.714285714285714
-1.42857142857143,1.85714285714286
-3.14285714285714,4.71428571428571
-1,1.42857142857143
-0.857142857142857,0.285714285714286
-0.285714285714286,0
-0.857142857142857,-5.28571428571429
0.285714285714286,-0.857142857142857
-0.285714285714286,-1.57142857142857
-3.57142857142857,0
-3.71428571428571,1.42857142857143
-3,-0.714285714285714
-3,-1.28571428571429
-1.42857142857143,-2.14285714285714
-1.85714285714286,-6.28571428571429
-0.571428571428571,-1.71428571428571
-1.14285714285714,-3.57142857142857
-2.71428571428571,-3.28571428571429
-1.28571428571429,-1.28571428571429
1,1.14285714285714
-0.857142857142857,-3.71428571428571
-1.85714285714286,0.857142857142857
0.285714285714286,0.857142857142857
1.42857142857143,5.14285714285714
-2.85714285714286,2.28571428571429
-2.71428571428571,-3.57142857142857
-1.71428571428571,2.57142857142857
-3,1.71428571428571
